file_name,set,class
right\5a3712c9_nohash_1.wav,0,2
stop\c2dccf38_nohash_0.wav,0,3
right\ace072ba_nohash_4.wav,0,2
down\ff2b842e_nohash_3.wav,0,0
left\c22ebf46_nohash_3.wav,0,1
right\89947bd7_nohash_2.wav,0,2
stop\cfbedff9_nohash_2.wav,0,3
up\1c45ceb2_nohash_1.wav,0,4
right\44715c1c_nohash_1.wav,0,2
left\439c84f4_nohash_1.wav,0,1
down\4cee0c60_nohash_2.wav,0,0
right\c842b5e4_nohash_0.wav,0,2
right\61e50f62_nohash_2.wav,0,2
left\6094340e_nohash_0.wav,0,1
up\099d52ad_nohash_1.wav,0,4
stop\0ff728b5_nohash_3.wav,0,3
left\bb05582b_nohash_3.wav,0,1
down\71d0ded4_nohash_0.wav,0,0
up\be7a5b2d_nohash_2.wav,0,4
down\8fe67225_nohash_1.wav,0,0
right\763188c4_nohash_0.wav,0,2
right\9a7c1f83_nohash_1.wav,0,2
left\7c1d8533_nohash_3.wav,0,1
left\30f31e42_nohash_1.wav,0,1
up\014f9f65_nohash_0.wav,0,4
left\f603e3f9_nohash_0.wav,0,1
up\64e48f55_nohash_3.wav,0,4
left\7ea032f3_nohash_1.wav,0,1
up\6969e51a_nohash_1.wav,0,4
right\063d48cf_nohash_0.wav,0,2
down\460209ac_nohash_1.wav,0,0
down\22296dbe_nohash_2.wav,0,0
stop\71e6ab20_nohash_2.wav,0,3
left\ef2578c0_nohash_1.wav,0,1
left\5f9cd2eb_nohash_0.wav,0,1
left\64a80906_nohash_1.wav,0,1
right\d9aa8c90_nohash_1.wav,0,2
up\a045368c_nohash_4.wav,0,4
down\c7aaad67_nohash_1.wav,0,0
left\ad63d93c_nohash_0.wav,0,1
up\d9d6559e_nohash_0.wav,0,4
left\1890e5c3_nohash_1.wav,0,1
stop\54ad8f22_nohash_1.wav,0,3
down\a293e285_nohash_1.wav,0,0
stop\eee5e541_nohash_0.wav,0,3
up\129c7d8d_nohash_1.wav,0,4
stop\e5e54cee_nohash_0.wav,0,3
left\fa446c16_nohash_0.wav,0,1
stop\0ba018fc_nohash_2.wav,0,3
right\c2d15ea5_nohash_0.wav,0,2
stop\cd85758f_nohash_1.wav,0,3
left\4f086393_nohash_1.wav,0,1
left\f0ae7203_nohash_0.wav,0,1
down\6ace4fe1_nohash_0.wav,0,0
left\fbdc07bb_nohash_0.wav,0,1
right\fbb56351_nohash_2.wav,0,2
up\435695e3_nohash_2.wav,0,4
up\a05a90c1_nohash_4.wav,0,4
right\6ef407da_nohash_3.wav,0,2
up\7846fd85_nohash_3.wav,0,4
down\563aa4e6_nohash_3.wav,0,0
up\f0ae7203_nohash_1.wav,0,4
right\de89e2ca_nohash_4.wav,0,2
stop\0ea9c8ce_nohash_2.wav,0,3
up\1e9e6bdd_nohash_3.wav,0,4
left\659b7fae_nohash_2.wav,0,1
up\a13e0a74_nohash_0.wav,0,4
left\834f03fe_nohash_2.wav,0,1
right\a84dee7b_nohash_1.wav,0,2
up\e652590d_nohash_0.wav,0,4
right\fce65496_nohash_1.wav,0,2
right\f5341341_nohash_0.wav,0,2
stop\eb6dab4a_nohash_0.wav,0,3
right\8dc18a75_nohash_2.wav,0,2
right\91b03183_nohash_2.wav,0,2
up\77def3ee_nohash_1.wav,0,4
up\4b3a7ad5_nohash_0.wav,0,4
left\ad526ada_nohash_0.wav,0,1
stop\39b5fdab_nohash_0.wav,0,3
down\5fadb538_nohash_0.wav,0,0
stop\6ceeb9aa_nohash_0.wav,0,3
stop\df1d5024_nohash_2.wav,0,3
down\74241b28_nohash_0.wav,0,0
down\36050ef3_nohash_0.wav,0,0
stop\bbaa7946_nohash_0.wav,0,3
left\ffa76c4a_nohash_1.wav,0,1
down\210f3aa9_nohash_0.wav,0,0
stop\b7a0754f_nohash_1.wav,0,3
down\363c6bad_nohash_1.wav,0,0
left\e32ff49d_nohash_0.wav,0,1
stop\6ace4fe1_nohash_0.wav,0,3
left\6c968bd9_nohash_0.wav,0,1
up\cd85758f_nohash_0.wav,0,4
left\508e30ee_nohash_2.wav,0,1
down\4d9e07cf_nohash_0.wav,0,0
up\f5626af6_nohash_4.wav,0,4
left\07089da9_nohash_1.wav,0,1
right\743edf9d_nohash_1.wav,0,2
stop\8eb4a1bf_nohash_1.wav,0,3
up\90735d8b_nohash_0.wav,0,4
down\a108341b_nohash_0.wav,0,0
left\25132942_nohash_1.wav,0,1
left\578d3efb_nohash_0.wav,0,1
up\a5a16097_nohash_0.wav,0,4
left\7d6b4b10_nohash_3.wav,0,1
stop\beb458a4_nohash_2.wav,0,3
up\5a3712c9_nohash_0.wav,0,4
down\71904de3_nohash_0.wav,0,0
right\31f01a8d_nohash_0.wav,0,2
right\6565a81d_nohash_0.wav,0,2
right\af790082_nohash_2.wav,0,2
down\13dce503_nohash_1.wav,0,0
down\821b64cc_nohash_1.wav,0,0
left\27c30960_nohash_0.wav,0,1
up\106a6183_nohash_1.wav,0,4
stop\214ccb20_nohash_0.wav,0,3
left\26631bee_nohash_0.wav,0,1
down\856eb138_nohash_3.wav,0,0
right\dea820ce_nohash_1.wav,0,2
left\dff327c5_nohash_0.wav,0,1
left\57de2379_nohash_0.wav,0,1
right\435f9f9e_nohash_1.wav,0,2
up\f8ba7c0e_nohash_2.wav,0,4
stop\bc065a17_nohash_1.wav,0,3
stop\b3bdded5_nohash_0.wav,0,3
down\d91a159e_nohash_0.wav,0,0
stop\f5496439_nohash_1.wav,0,3
up\b91b718c_nohash_4.wav,0,4
right\bde0f20a_nohash_0.wav,0,2
left\513aeddf_nohash_2.wav,0,1
right\7b2e879e_nohash_2.wav,0,2
down\1a892463_nohash_0.wav,0,0
left\5170b77f_nohash_2.wav,0,1
right\cfde27ba_nohash_0.wav,0,2
up\2aa787cf_nohash_1.wav,0,4
down\71d0ded4_nohash_3.wav,0,0
down\321aba74_nohash_2.wav,0,0
left\fb727898_nohash_2.wav,0,1
stop\235b444f_nohash_2.wav,0,3
up\96a48d28_nohash_1.wav,0,4
right\8eb4a1bf_nohash_3.wav,0,2
stop\fc3ba625_nohash_2.wav,0,3
up\2dce72b3_nohash_0.wav,0,4
left\4fd1443e_nohash_1.wav,0,1
stop\e0315cf6_nohash_2.wav,0,3
stop\da584bc0_nohash_2.wav,0,3
right\3a33d3a4_nohash_0.wav,0,2
stop\0f7266cf_nohash_2.wav,0,3
left\a8cf01bc_nohash_2.wav,0,1
left\f4f59743_nohash_0.wav,0,1
down\27c30960_nohash_1.wav,0,0
stop\1acc97de_nohash_4.wav,0,3
up\2748cce7_nohash_1.wav,0,4
up\92b2bf59_nohash_0.wav,0,4
stop\e0315cf6_nohash_3.wav,0,3
stop\322d17d3_nohash_0.wav,0,3
stop\f568162b_nohash_4.wav,0,3
down\a1e71565_nohash_4.wav,0,0
left\617de221_nohash_3.wav,0,1
left\4f086393_nohash_0.wav,0,1
right\3b195250_nohash_2.wav,0,2
stop\9e92ef0c_nohash_4.wav,0,3
left\6f1ffef6_nohash_1.wav,0,1
down\cce7416f_nohash_10.wav,0,0
down\ac9dee0e_nohash_3.wav,0,0
up\9b02d503_nohash_2.wav,0,4
right\0ea9c8ce_nohash_3.wav,0,2
stop\377e916b_nohash_0.wav,0,3
right\28e47b1a_nohash_0.wav,0,2
left\e3b64217_nohash_0.wav,0,1
down\65846c5f_nohash_0.wav,0,0
down\d9d6559e_nohash_1.wav,0,0
up\e53139ad_nohash_0.wav,0,4
up\f9643d42_nohash_3.wav,0,4
up\5f9cd2eb_nohash_5.wav,0,4
stop\840eab5a_nohash_0.wav,0,3
stop\3b3d2f59_nohash_0.wav,0,3
right\3bdf05d3_nohash_0.wav,0,2
down\e9e07a2d_nohash_0.wav,0,0
left\44bc77f7_nohash_0.wav,0,1
up\226537ab_nohash_4.wav,0,4
left\96a48d28_nohash_3.wav,0,1
up\8281a2a8_nohash_1.wav,0,4
right\1f3e4139_nohash_0.wav,0,2
stop\86402da1_nohash_1.wav,0,3
left\c2657ba5_nohash_0.wav,0,1
left\256c0a05_nohash_4.wav,0,1
down\2356b88d_nohash_2.wav,0,0
stop\0b56bcfe_nohash_1.wav,0,3
up\3b3d2f59_nohash_3.wav,0,4
stop\0447d7c1_nohash_0.wav,0,3
up\538e1856_nohash_0.wav,0,4
down\845f8553_nohash_0.wav,0,0
right\90b0b91a_nohash_0.wav,0,2
up\ff2b842e_nohash_1.wav,0,4
left\ab46af55_nohash_0.wav,0,1
up\541e4079_nohash_0.wav,0,4
right\7213ed54_nohash_0.wav,0,2
down\b76f6088_nohash_3.wav,0,0
right\471a0925_nohash_0.wav,0,2
stop\6bf5baf3_nohash_3.wav,0,3
stop\db24628d_nohash_3.wav,0,3
up\578d3efb_nohash_2.wav,0,4
down\234ab0fb_nohash_1.wav,0,0
left\2f666bb2_nohash_0.wav,0,1
down\a7acbbeb_nohash_4.wav,0,0
down\471a0925_nohash_0.wav,0,0
left\81332c92_nohash_2.wav,0,1
stop\b0ae6326_nohash_3.wav,0,3
right\f035e2ea_nohash_0.wav,0,2
right\7b2e879e_nohash_0.wav,0,2
down\df1d5024_nohash_1.wav,0,0
stop\59fe87e6_nohash_1.wav,0,3
right\499be02e_nohash_2.wav,0,2
right\61abbf52_nohash_0.wav,0,2
up\ec201020_nohash_0.wav,0,4
up\824e8ce5_nohash_1.wav,0,4
stop\1b42b551_nohash_1.wav,0,3
right\6add0595_nohash_0.wav,0,2
left\40738a2d_nohash_2.wav,0,1
right\37fc5d97_nohash_3.wav,0,2
down\3b3d2f59_nohash_2.wav,0,0
stop\6f5eea74_nohash_0.wav,0,3
up\db72a474_nohash_3.wav,0,4
left\68effe85_nohash_0.wav,0,1
right\4c1aa16d_nohash_0.wav,0,2
left\f5733968_nohash_1.wav,0,1
stop\fa57ab3b_nohash_1.wav,0,3
up\333d7ddb_nohash_0.wav,0,4
up\9ff2d2f4_nohash_0.wav,0,4
down\9a7c1f83_nohash_0.wav,0,0
right\c4a7a867_nohash_0.wav,0,2
down\2748cce7_nohash_0.wav,0,0
right\0585b66d_nohash_0.wav,0,2
right\0ab3b47d_nohash_0.wav,0,2
right\e0322f2c_nohash_0.wav,0,2
stop\c4e00ee9_nohash_1.wav,0,3
stop\b76f6088_nohash_0.wav,0,3
down\d070ea86_nohash_1.wav,0,0
up\551e42e8_nohash_0.wav,0,4
down\211b928a_nohash_1.wav,0,0
stop\67fcdb05_nohash_0.wav,0,3
stop\ce0cb033_nohash_1.wav,0,3
stop\5cf1ecce_nohash_4.wav,0,3
left\b29f8b23_nohash_4.wav,0,1
stop\c634a189_nohash_3.wav,0,3
up\91b03183_nohash_3.wav,0,4
right\f0522ff4_nohash_0.wav,0,2
stop\cfbedff9_nohash_3.wav,0,3
down\0819edb0_nohash_3.wav,0,0
up\8910e5ef_nohash_0.wav,0,4
up\b3bb4dd6_nohash_1.wav,0,4
right\29229c21_nohash_0.wav,0,2
left\422d3197_nohash_0.wav,0,1
left\4c3cddb8_nohash_2.wav,0,1
stop\37fc5d97_nohash_1.wav,0,3
left\1338a799_nohash_1.wav,0,1
left\30065f33_nohash_0.wav,0,1
right\f47d644e_nohash_0.wav,0,2
down\d98dd124_nohash_0.wav,0,0
up\f1d8a638_nohash_0.wav,0,4
up\ceef6d96_nohash_0.wav,0,4
down\e53139ad_nohash_2.wav,0,0
up\67fcdb05_nohash_0.wav,0,4
right\66276b0e_nohash_0.wav,0,2
left\7cbf645a_nohash_2.wav,0,1
left\679463fc_nohash_4.wav,0,1
stop\ad63d93c_nohash_4.wav,0,3
stop\37bd115d_nohash_1.wav,0,3
stop\98ea0818_nohash_4.wav,0,3
up\7fd25f7c_nohash_1.wav,0,4
up\95fd5a0f_nohash_3.wav,0,4
down\85851131_nohash_2.wav,0,0
up\856eb138_nohash_0.wav,0,4
left\f9643d42_nohash_0.wav,0,1
down\1b627376_nohash_0.wav,0,0
down\85d2ac4b_nohash_0.wav,0,0
down\017c4098_nohash_3.wav,0,0
down\cfbedff9_nohash_0.wav,0,0
left\3903b558_nohash_0.wav,0,1
up\7de97453_nohash_0.wav,0,4
stop\5ebc1cda_nohash_2.wav,0,3
right\a05a90c1_nohash_1.wav,0,2
up\18a1aab9_nohash_3.wav,0,4
right\1a994c9f_nohash_0.wav,0,2
stop\d874a786_nohash_0.wav,0,3
right\b69fe0e2_nohash_0.wav,0,2
stop\1eddce1d_nohash_0.wav,0,3
up\db24628d_nohash_0.wav,0,4
stop\d5b963aa_nohash_0.wav,0,3
right\68effe85_nohash_0.wav,0,2
right\a5d485dc_nohash_0.wav,0,2
down\94b5b397_nohash_0.wav,0,0
left\8134f43f_nohash_2.wav,0,1
up\acfd5b5e_nohash_1.wav,0,4
right\773e26f7_nohash_1.wav,0,2
stop\b66f4f93_nohash_2.wav,0,3
up\6078eb0d_nohash_0.wav,0,4
up\3852fca2_nohash_0.wav,0,4
up\324210dd_nohash_4.wav,0,4
left\ceef6d96_nohash_1.wav,0,1
left\3402e488_nohash_1.wav,0,1
up\7846fd85_nohash_0.wav,0,4
right\9aa21fa9_nohash_0.wav,0,2
right\f2e59fea_nohash_1.wav,0,2
up\b4ea0d9a_nohash_4.wav,0,4
right\0fc57d61_nohash_0.wav,0,2
stop\29fb33da_nohash_3.wav,0,3
up\834f03fe_nohash_2.wav,0,4
up\5ebc1cda_nohash_4.wav,0,4
up\bbc30633_nohash_4.wav,0,4
stop\773e26f7_nohash_3.wav,0,3
down\7ab5b8f7_nohash_0.wav,0,0
down\3c8dc702_nohash_0.wav,0,0
right\a40c62f1_nohash_0.wav,0,2
up\5188de0d_nohash_1.wav,0,4
up\4d4e17f5_nohash_0.wav,0,4
down\e1469561_nohash_0.wav,0,0
right\3bb68054_nohash_1.wav,0,2
left\c25a032b_nohash_0.wav,0,1
right\3d53244b_nohash_2.wav,0,2
left\62ccd358_nohash_0.wav,0,1
up\ab46af55_nohash_7.wav,0,4
right\f8ad3941_nohash_0.wav,0,2
down\8910e5ef_nohash_0.wav,0,0
up\6a497f80_nohash_0.wav,0,4
stop\e7ea8b76_nohash_3.wav,0,3
left\3a929277_nohash_3.wav,0,1
down\45692b02_nohash_0.wav,0,0
right\5db0e146_nohash_2.wav,0,2
left\cf87b736_nohash_1.wav,0,1
up\61e2f74f_nohash_3.wav,0,4
left\9e92ef0c_nohash_1.wav,0,1
left\92a9c5e6_nohash_2.wav,0,1
up\43fc47a7_nohash_0.wav,0,4
left\40738a2d_nohash_1.wav,0,1
up\1c50d874_nohash_0.wav,0,4
stop\c9b5ff26_nohash_2.wav,0,3
stop\3ca784ec_nohash_3.wav,0,3
up\763188c4_nohash_4.wav,0,4
stop\64f83f0e_nohash_0.wav,0,3
up\332d33b1_nohash_3.wav,0,4
stop\73f20b00_nohash_1.wav,0,3
up\b7a0754f_nohash_2.wav,0,4
right\8ff44869_nohash_1.wav,0,2
right\fdb5155e_nohash_0.wav,0,2
right\f575faf3_nohash_3.wav,0,2
right\d1dd03ed_nohash_1.wav,0,2
right\a1e71565_nohash_3.wav,0,2
left\321aba74_nohash_4.wav,0,1
right\dff327c5_nohash_1.wav,0,2
down\b4aa9fef_nohash_2.wav,0,0
down\c25a032b_nohash_0.wav,0,0
left\c6ca5d01_nohash_0.wav,0,1
down\78622c2b_nohash_1.wav,0,0
down\3402e488_nohash_1.wav,0,0
down\617aeb6c_nohash_0.wav,0,0
stop\b5552931_nohash_4.wav,0,3
up\67bdbf56_nohash_0.wav,0,4
up\21832144_nohash_2.wav,0,4
right\7c1d8533_nohash_4.wav,0,2
up\b66f4f93_nohash_2.wav,0,4
up\63f7a489_nohash_0.wav,0,4
stop\890cc926_nohash_3.wav,0,3
down\28460a60_nohash_0.wav,0,0
left\7c83c5f6_nohash_3.wav,0,1
right\cb72dfb6_nohash_1.wav,0,2
down\3a789a0d_nohash_0.wav,0,0
down\a7200079_nohash_4.wav,0,0
down\c948d727_nohash_1.wav,0,0
down\33903159_nohash_3.wav,0,0
up\2275edbb_nohash_0.wav,0,4
right\6366f61a_nohash_0.wav,0,2
right\b528edb3_nohash_0.wav,0,2
stop\c7124b73_nohash_0.wav,0,3
left\2b5e346d_nohash_2.wav,0,1
up\439c84f4_nohash_1.wav,0,4
left\06f6c194_nohash_4.wav,0,1
up\9385508d_nohash_0.wav,0,4
right\96a48d28_nohash_3.wav,0,2
right\978240e1_nohash_3.wav,0,2
down\57152045_nohash_4.wav,0,0
stop\6969e51a_nohash_0.wav,0,3
left\bf5d409d_nohash_0.wav,0,1
left\ef3367d9_nohash_6.wav,0,1
stop\e9287461_nohash_2.wav,0,3
right\d070ea86_nohash_1.wav,0,2
stop\c39703ec_nohash_1.wav,0,3
down\ead2934a_nohash_0.wav,0,0
down\fe291fa9_nohash_1.wav,0,0
right\1b18600d_nohash_0.wav,0,2
right\9f93e408_nohash_4.wav,0,2
down\079dfce3_nohash_0.wav,0,0
up\3a69f765_nohash_1.wav,0,4
right\214ccb20_nohash_0.wav,0,2
right\2005ca25_nohash_0.wav,0,2
left\f3d06008_nohash_1.wav,0,1
up\adec6a94_nohash_0.wav,0,4
left\11379f4d_nohash_1.wav,0,1
right\af54ec46_nohash_0.wav,0,2
down\050170cb_nohash_2.wav,0,0
stop\333d7ddb_nohash_3.wav,0,3
stop\61abbf52_nohash_2.wav,0,3
down\856eb138_nohash_2.wav,0,0
down\c50f55b8_nohash_11.wav,0,0
right\b308773d_nohash_3.wav,0,2
left\363c6bad_nohash_2.wav,0,1
left\e6327279_nohash_0.wav,0,1
stop\211b928a_nohash_3.wav,0,3
left\4d9e07cf_nohash_2.wav,0,1
left\4c6167ca_nohash_1.wav,0,1
up\2d82a556_nohash_0.wav,0,4
down\365908bd_nohash_4.wav,0,0
stop\0d90d8e1_nohash_2.wav,0,3
stop\30802c5d_nohash_0.wav,0,3
down\a3fc7884_nohash_1.wav,0,0
down\b528edb3_nohash_0.wav,0,0
up\caedb73a_nohash_0.wav,0,4
right\d070ea86_nohash_2.wav,0,2
up\0d6d7360_nohash_0.wav,0,4
left\69086eb0_nohash_0.wav,0,1
down\bc196f81_nohash_1.wav,0,0
up\f2e9b610_nohash_3.wav,0,4
left\9ff2d2f4_nohash_4.wav,0,1
up\b9515bf3_nohash_2.wav,0,4
up\099d52ad_nohash_0.wav,0,4
down\b2fbe484_nohash_0.wav,0,0
right\a40c62f1_nohash_1.wav,0,2
stop\d3831f6a_nohash_3.wav,0,3
stop\1cec8d71_nohash_1.wav,0,3
left\a4383927_nohash_1.wav,0,1
stop\0717b9f6_nohash_1.wav,0,3
stop\38d78313_nohash_1.wav,0,3
down\5f5eef60_nohash_3.wav,0,0
left\8a194ee6_nohash_0.wav,0,1
stop\ab5d7179_nohash_0.wav,0,3
stop\5ac04a92_nohash_2.wav,0,3
stop\060cd039_nohash_0.wav,0,3
down\815f0f03_nohash_0.wav,0,0
up\211ccd2e_nohash_0.wav,0,4
up\a1e71565_nohash_2.wav,0,4
stop\a04817c2_nohash_2.wav,0,3
stop\14c7b073_nohash_0.wav,0,3
up\ee1d8d49_nohash_4.wav,0,4
stop\0d6d7360_nohash_1.wav,0,3
up\fa52ddf6_nohash_4.wav,0,4
up\5db0e146_nohash_2.wav,0,4
stop\9d050657_nohash_0.wav,0,3
up\f97e1fcd_nohash_0.wav,0,4
stop\637c702a_nohash_2.wav,0,3
left\f035e2ea_nohash_1.wav,0,1
stop\fa57ab3b_nohash_3.wav,0,3
up\35d1b6ee_nohash_0.wav,0,4
stop\563aa4e6_nohash_0.wav,0,3
left\ef3367d9_nohash_5.wav,0,1
down\c2df23b2_nohash_0.wav,0,0
down\1cb788bc_nohash_1.wav,0,0
left\ec201020_nohash_4.wav,0,1
up\3cfc6b3a_nohash_1.wav,0,4
left\c24d96eb_nohash_0.wav,0,1
left\aeb99b1c_nohash_1.wav,0,1
down\9a69672b_nohash_2.wav,0,0
stop\3e31dffe_nohash_4.wav,0,3
up\a8688b67_nohash_0.wav,0,4
right\8523766b_nohash_1.wav,0,2
down\c4500713_nohash_2.wav,0,0
down\8056e897_nohash_0.wav,0,0
stop\3bfd30e6_nohash_0.wav,0,3
stop\195c120a_nohash_2.wav,0,3
up\2250f5f2_nohash_0.wav,0,4
up\60472d26_nohash_0.wav,0,4
right\c50f55b8_nohash_1.wav,0,2
left\f852895b_nohash_1.wav,0,1
down\a19452d5_nohash_2.wav,0,0
stop\742d6431_nohash_1.wav,0,3
right\f45fcf9a_nohash_0.wav,0,2
stop\41777abb_nohash_1.wav,0,3
right\a518d1cf_nohash_0.wav,0,2
left\3bc21161_nohash_3.wav,0,1
up\ab5ae445_nohash_0.wav,0,4
down\b83c1acf_nohash_1.wav,0,0
left\f638a812_nohash_0.wav,0,1
up\3c8dc702_nohash_1.wav,0,4
left\471a0925_nohash_0.wav,0,1
left\b49caed3_nohash_0.wav,0,1
left\de3fe344_nohash_2.wav,0,1
up\bf8b8d9e_nohash_0.wav,0,4
stop\57b38f48_nohash_0.wav,0,3
up\c351e611_nohash_3.wav,0,4
stop\742d6431_nohash_2.wav,0,3
right\332d33b1_nohash_2.wav,0,2
stop\c22d3f18_nohash_3.wav,0,3
right\637c702a_nohash_0.wav,0,2
down\2aca1e72_nohash_2.wav,0,0
stop\2579e514_nohash_1.wav,0,3
up\10ace7eb_nohash_3.wav,0,4
right\4c7c95de_nohash_1.wav,0,2
right\3589bc72_nohash_5.wav,0,2
left\08ab8082_nohash_0.wav,0,1
down\2f0ce4d9_nohash_0.wav,0,0
left\f2898d06_nohash_3.wav,0,1
left\ec989d6d_nohash_4.wav,0,1
down\7bf801d1_nohash_0.wav,0,0
stop\ed032775_nohash_2.wav,0,3
down\29dce108_nohash_1.wav,0,0
stop\022cd682_nohash_0.wav,0,3
stop\cc4f9250_nohash_3.wav,0,3
right\3bfd30e6_nohash_1.wav,0,2
right\4a1e736b_nohash_2.wav,0,2
stop\ec545975_nohash_0.wav,0,3
right\72d75d96_nohash_0.wav,0,2
stop\2da58b32_nohash_1.wav,0,3
right\a24cf51c_nohash_1.wav,0,2
up\4e99c1b7_nohash_1.wav,0,4
left\51c5601d_nohash_0.wav,0,1
stop\179a61b7_nohash_0.wav,0,3
up\f19c1390_nohash_0.wav,0,4
stop\617de221_nohash_2.wav,0,3
right\9f93e408_nohash_3.wav,0,2
down\2dc4f05d_nohash_0.wav,0,0
left\b9f46737_nohash_4.wav,0,1
up\01b4757a_nohash_0.wav,0,4
left\0a2b400e_nohash_1.wav,0,1
stop\e41a903b_nohash_0.wav,0,3
up\5e3dde6b_nohash_1.wav,0,4
right\f2898d06_nohash_0.wav,0,2
stop\d1d3e64d_nohash_1.wav,0,3
right\a929f9b9_nohash_4.wav,0,2
left\de08912f_nohash_0.wav,0,1
down\c1e0e8e3_nohash_2.wav,0,0
up\4bba14ce_nohash_0.wav,0,4
down\db7c95b0_nohash_1.wav,0,0
down\da1d320c_nohash_0.wav,0,0
right\dec73123_nohash_0.wav,0,2
stop\2cf28b70_nohash_0.wav,0,3
down\f01a0d63_nohash_2.wav,0,0
up\25e95412_nohash_0.wav,0,4
left\24694eb6_nohash_1.wav,0,1
down\13a93b33_nohash_2.wav,0,0
left\bdd22e4d_nohash_3.wav,0,1
down\23ad12d8_nohash_2.wav,0,0
stop\845f8553_nohash_3.wav,0,3
down\ceef6d96_nohash_1.wav,0,0
up\d98dd124_nohash_0.wav,0,4
down\9be15e93_nohash_2.wav,0,0
right\042a8dde_nohash_1.wav,0,2
stop\54b6d355_nohash_4.wav,0,3
stop\57b68383_nohash_0.wav,0,3
stop\fbb56351_nohash_1.wav,0,3
stop\f428ca69_nohash_0.wav,0,3
up\a929f9b9_nohash_3.wav,0,4
stop\0d90d8e1_nohash_1.wav,0,3
left\fc3ba625_nohash_2.wav,0,1
right\9a8d8d34_nohash_0.wav,0,2
right\246d2c7f_nohash_0.wav,0,2
down\9886d8bf_nohash_3.wav,0,0
right\0717b9f6_nohash_0.wav,0,2
right\f292725f_nohash_1.wav,0,2
up\ee202358_nohash_0.wav,0,4
left\876c84d6_nohash_0.wav,0,1
up\18e910f4_nohash_1.wav,0,4
right\f19c1390_nohash_4.wav,0,2
stop\363c6bad_nohash_0.wav,0,3
down\f8ba7c0e_nohash_3.wav,0,0
stop\de4f7798_nohash_0.wav,0,3
down\f804cbb3_nohash_0.wav,0,0
up\c948d727_nohash_4.wav,0,4
right\6d818f6c_nohash_1.wav,0,2
up\30276d03_nohash_3.wav,0,4
left\2151b09a_nohash_0.wav,0,1
up\1aed7c6d_nohash_0.wav,0,4
right\a3fc7884_nohash_0.wav,0,2
down\1e02ffc5_nohash_2.wav,0,0
down\c93d5e22_nohash_4.wav,0,0
down\964e8cfd_nohash_3.wav,0,0
down\74b73f88_nohash_0.wav,0,0
stop\f4cae173_nohash_1.wav,0,3
down\aa753bb9_nohash_0.wav,0,0
left\283d7a53_nohash_0.wav,0,1
stop\2903efb3_nohash_0.wav,0,3
stop\64f83f0e_nohash_1.wav,0,3
stop\30a09789_nohash_0.wav,0,3
stop\513aeddf_nohash_4.wav,0,3
left\460209ac_nohash_0.wav,0,1
left\c099668c_nohash_0.wav,0,1
up\099d52ad_nohash_3.wav,0,4
up\06f6c194_nohash_3.wav,0,4
up\1b835b87_nohash_0.wav,0,4
stop\63f7a489_nohash_0.wav,0,3
up\850e2222_nohash_1.wav,0,4
left\57152045_nohash_0.wav,0,1
down\c8771f88_nohash_0.wav,0,0
down\86402da1_nohash_0.wav,0,0
stop\161fcca8_nohash_0.wav,0,3
right\45692b02_nohash_0.wav,0,2
right\62f05757_nohash_4.wav,0,2
down\4995d875_nohash_1.wav,0,0
up\f2e9b610_nohash_1.wav,0,4
up\611d2b50_nohash_1.wav,0,4
right\6adb8ad9_nohash_0.wav,0,2
up\7117fb6d_nohash_0.wav,0,4
down\a489191a_nohash_1.wav,0,0
up\b4aa9fef_nohash_0.wav,0,4
down\9a69672b_nohash_1.wav,0,0
up\3006c271_nohash_0.wav,0,4
up\9151f184_nohash_2.wav,0,4
up\b0f5b16d_nohash_1.wav,0,4
left\4ca37738_nohash_1.wav,0,1
up\63f7a489_nohash_4.wav,0,4
up\422d3197_nohash_0.wav,0,4
right\ef3367d9_nohash_0.wav,0,2
right\5165cf0a_nohash_1.wav,0,2
stop\7bae88ed_nohash_0.wav,0,3
down\9e44aca3_nohash_0.wav,0,0
right\cb2929ce_nohash_4.wav,0,2
up\5a3fc246_nohash_0.wav,0,4
down\96a48d28_nohash_0.wav,0,0
up\5f5eef60_nohash_0.wav,0,4
stop\ff4ed4f3_nohash_1.wav,0,3
up\893705bb_nohash_0.wav,0,4
stop\6fca237d_nohash_0.wav,0,3
left\5170b77f_nohash_1.wav,0,1
left\ce9410da_nohash_0.wav,0,1
up\a77fbcfd_nohash_0.wav,0,4
right\73af0c50_nohash_2.wav,0,2
left\017c4098_nohash_0.wav,0,1
left\c7124b73_nohash_0.wav,0,1
down\f4f59743_nohash_1.wav,0,0
right\f0ac2522_nohash_0.wav,0,2
right\b1df80c0_nohash_0.wav,0,2
right\a489191a_nohash_3.wav,0,2
right\e882abb2_nohash_0.wav,0,2
right\37dca74f_nohash_1.wav,0,2
up\94d370bf_nohash_0.wav,0,4
stop\20fd451f_nohash_4.wav,0,3
down\617aeb6c_nohash_2.wav,0,0
up\1a5b9ca4_nohash_1.wav,0,4
up\e4a2cf79_nohash_2.wav,0,4
up\85851131_nohash_1.wav,0,4
left\71d0ded4_nohash_1.wav,0,1
down\aa233654_nohash_0.wav,0,0
stop\b9515bf3_nohash_1.wav,0,3
left\2f0ce4d9_nohash_0.wav,0,1
right\61ab8fbc_nohash_1.wav,0,2
down\2151b09a_nohash_0.wav,0,0
left\a7acbbeb_nohash_2.wav,0,1
left\17f0e206_nohash_0.wav,0,1
